id,journal_text,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,reflection_quality,emotional_state,intensity,cleaned_text,time_of_day_enc,reflection_quality_enc,previous_day_mood_enc,ambience_type_cafe,ambience_type_forest,ambience_type_mountain,ambience_type_ocean,ambience_type_rain,face_emotion_hint_calm_face,face_emotion_hint_happy_face,face_emotion_hint_neutral_face,face_emotion_hint_none,face_emotion_hint_tense_face,face_emotion_hint_tired_face,face_emotion_hint_unknown
473,I noticed my thoughts felt lighter for a moment.,15,8.0,3,3,evening,focused,conflicted,calm,1,i noticed my thoughts felt lighter for a moment,3,1,1,False,False,True,False,False,False,False,False,True,False,False,False
474,strangely everything still felt heavy before moving on.,25,7.0,4,2,afternoon,focused,vague,overwhelmed,3,strangely everything still felt heavy before moving on,2,0,1,True,False,False,False,False,False,True,False,False,False,False,False
475,For some reason teh pressure didn't really go away before moving on.,15,7.0,2,3,evening,neutral,clear,overwhelmed,4,for some reason teh pressure didnt really go away before moving on,3,2,2,False,False,False,True,False,False,True,False,False,False,False,False
476,For some reason my mood shifted back and forth and I just observed it.,15,5.0,5,2,afternoon,overwhelmed,clear,mixed,5,for some reason my mood shifted back and forth and i just observed it,2,2,5,False,True,False,False,False,False,False,False,False,True,False,False
477,Gradually the pressure didn't really go away even if only briefly.,20,8.0,4,1,night,restless,clear,overwhelmed,3,gradually the pressure didnt really go away even if only briefly,4,2,4,False,False,True,False,False,False,False,False,False,False,True,False
478,Gradually everything still felt heavy for a moment.,20,4.0,1,2,afternoon,neutral,clear,overwhelmed,2,gradually everything still felt heavy for a moment,2,2,2,False,True,False,False,False,False,False,False,True,False,False,False
479,Honestly my mood shifted back and forth and I wasn't expecting that.,20,6.0,3,5,evening,overwhelmed,clear,mixed,5,honestly my mood shifted back and forth and i wasnt expecting that,3,2,5,False,False,False,True,False,False,False,False,False,True,False,False
480,At one point my mind became quiet but it didn't last long.,8,4.0,5,3,morning,restless,vague,calm,5,at one point my mind became quiet but it didnt last long,1,0,4,True,False,False,False,False,False,False,True,False,False,False,False
481,Honestly mind was all over teh place.,8,8.0,2,1,night,calm,conflicted,restless,1,honestly mind was all over teh place,4,1,0,False,False,False,True,False,False,False,True,False,False,False,False
482,During teh session helped me plan my day. Later it changed still a bit off tbh.,10,6.0,4,2,morning,neutral,conflicted,focused,2,during teh session helped me plan my day later it changed still a bit off tbh,1,1,2,True,False,False,False,False,False,True,False,False,False,False,False
483,honestly helped me plan my day.,12,7.0,3,4,afternoon,mixed,clear,restless,1,honestly helped me plan my day,2,2,3,False,True,False,False,False,False,False,False,False,True,False,False
484,By the end it was fine. ...,8,7.0,2,3,evening,restless,conflicted,neutral,3,by the end it was fine,3,1,4,False,False,False,False,True,True,False,False,False,False,False,False
485,I guess mind was all over the place.,15,4.0,1,3,night,mixed,vague,neutral,1,i guess mind was all over the place,4,0,3,False,False,True,False,False,False,False,False,False,False,True,False
486,kinda calm now,25,5.0,4,4,night,neutral,vague,overwhelmed,2,kinda calm now,4,0,2,False,False,False,False,True,False,False,True,False,False,False,False
487,felt heavy,5,5.0,2,1,night,neutral,clear,overwhelmed,3,felt heavy,4,2,2,True,False,False,False,False,False,False,True,False,False,False,False
488,back to normal after,30,8.0,5,1,night,overwhelmed,vague,restless,4,back to normal after,4,0,5,False,True,False,False,False,False,False,False,True,False,False,False
489,honestly okay session.,8,6.0,5,1,evening,neutral,clear,calm,1,honestly okay session,3,2,2,False,False,True,False,False,False,True,False,False,False,False,False
490,By the end got distracted again. ...,8,7.0,4,4,evening,mixed,vague,focused,4,by the end got distracted again,3,0,3,True,False,False,False,False,False,False,False,False,False,False,True
491,At first felt good for a moment.,10,8.0,3,1,evening,focused,conflicted,mixed,5,at first felt good for a moment,3,1,1,False,False,False,True,False,False,False,False,False,True,False,False
492,For some reason okay session.,15,5.0,2,5,night,restless,clear,neutral,5,for some reason okay session,4,2,4,False,False,False,False,True,True,False,False,False,False,False,False
493,during the session got distracted again. later it changed mind was all over the place.,25,5.0,4,5,evening,mixed,clear,restless,1,during the session got distracted again later it changed mind was all over the place,3,2,3,False,False,True,False,False,True,False,False,False,False,False,False
494,At first felt heavy.,10,7.0,4,4,afternoon,focused,clear,overwhelmed,2,at first felt heavy,2,2,1,False,False,False,True,False,False,False,False,False,False,False,True
495,At first still anxious a bit. After some time honestly not much change.,30,5.0,1,1,afternoon,overwhelmed,clear,neutral,2,at first still anxious a bit after some time honestly not much change,2,2,5,False,False,True,False,False,True,False,False,False,False,False,False
496,felt good for a moment,30,7.0,2,1,night,neutral,clear,calm,5,felt good for a moment,4,2,2,False,False,False,False,True,False,False,False,False,False,True,False
497,"I guess felt lighter, not fully though.",30,5.0,4,5,night,calm,conflicted,focused,1,i guess felt lighter not fully though,4,1,0,True,False,False,False,False,False,False,False,False,True,False,False
498,kinda calm now,12,4.0,4,3,evening,overwhelmed,conflicted,focused,5,kinda calm now,3,1,5,False,False,False,True,False,False,True,False,False,False,False,False
499,During the session felt good for a moment. Later it changed back to normal after.,12,7.0,1,4,night,calm,clear,overwhelmed,3,during the session felt good for a moment later it changed back to normal after,4,2,0,True,False,False,False,False,False,False,False,False,False,False,True
500,During the session got distracted again. Then it shifted kept thinking about work.,10,4.0,4,4,night,neutral,vague,calm,3,during the session got distracted again then it shifted kept thinking about work,4,0,2,False,False,False,True,False,False,False,True,False,False,False,False
501,honestly got distracted again.,8,4.0,4,3,afternoon,calm,clear,overwhelmed,3,honestly got distracted again,2,2,0,False,False,False,True,False,True,False,False,False,False,False,False
502,At first kept thinking about work. Then it shifted felt heavy.,18,7.0,2,5,morning,restless,clear,restless,2,at first kept thinking about work then it shifted felt heavy,1,2,4,False,True,False,False,False,False,False,False,True,False,False,False
503,felt better after a bit ...,30,5.0,1,3,night,restless,conflicted,overwhelmed,2,felt better after a bit,4,1,4,False,True,False,False,False,False,False,False,False,True,False,False
504,"Honestly felt lighter, not fully though.",15,6.0,5,2,evening,calm,vague,calm,1,honestly felt lighter not fully though,3,0,0,True,False,False,False,False,False,False,True,False,False,False,False
505,For some reason okay session.,15,7.0,4,5,afternoon,focused,vague,calm,2,for some reason okay session,2,0,1,False,True,False,False,False,False,True,False,False,False,False,False
506,By teh end still a bit off tbh.,30,6.0,4,2,evening,neutral,clear,mixed,3,by teh end still a bit off tbh,3,2,2,False,False,False,True,False,False,False,False,False,False,True,False
507,kept thinking about work,5,8.0,3,5,evening,overwhelmed,clear,calm,4,kept thinking about work,3,2,5,False,False,True,False,False,False,False,True,False,False,False,False
508,At first felt good for a moment.,15,5.0,4,5,afternoon,calm,conflicted,restless,5,at first felt good for a moment,2,1,0,True,False,False,False,False,False,False,False,False,False,False,True
509,by the end honestly not much change.,30,4.0,5,4,morning,mixed,conflicted,focused,2,by the end honestly not much change,1,1,3,True,False,False,False,False,False,False,True,False,False,False,False
510,got distracted again,25,4.0,1,5,morning,mixed,conflicted,calm,5,got distracted again,1,1,3,False,True,False,False,False,True,False,False,False,False,False,False
511,honestly not much change,15,5.0,2,4,morning,neutral,conflicted,calm,2,honestly not much change,1,1,2,True,False,False,False,False,False,False,False,False,False,True,False
512,kept thinking about work,12,5.0,1,5,night,restless,conflicted,calm,5,kept thinking about work,4,1,4,True,False,False,False,False,True,False,False,False,False,False,False
513,honestly back to normal after.,15,4.0,3,4,night,focused,clear,restless,1,honestly back to normal after,4,2,1,False,False,True,False,False,False,False,False,False,False,True,False
514,felt good for a moment,20,8.0,3,1,morning,focused,clear,neutral,4,felt good for a moment,1,2,1,False,True,False,False,False,False,False,False,False,False,True,False
515,At first felt heavy.,5,4.0,3,3,evening,restless,vague,mixed,1,at first felt heavy,3,0,4,False,False,True,False,False,False,False,True,False,False,False,False
516,During the session mind was all over the place. Later it changed felt heavy.,18,4.0,3,2,afternoon,restless,vague,overwhelmed,1,during the session mind was all over the place later it changed felt heavy,2,0,4,False,False,True,False,False,False,True,False,False,False,False,False
517,during the session back to normal after. then it shifted mind was all over the place.,10,5.0,3,4,night,overwhelmed,vague,mixed,3,during the session back to normal after then it shifted mind was all over the place,4,0,5,False,False,True,False,False,False,False,True,False,False,False,False
518,"By the end some peace, some noise in head.",30,7.0,1,2,night,neutral,clear,restless,4,by the end some peace some noise in head,4,2,2,False,False,False,False,True,False,False,False,False,False,False,True
519,for some reason okay session.,20,6.0,2,3,night,overwhelmed,conflicted,restless,5,for some reason okay session,4,1,5,False,False,True,False,False,True,False,False,False,False,False,False
520,still a bit off tbh,20,8.0,5,2,night,overwhelmed,vague,focused,1,still a bit off tbh,4,0,5,False,False,True,False,False,False,False,False,False,False,True,False
521,I guess helped me plan my day.,10,8.0,4,4,afternoon,neutral,conflicted,focused,1,i guess helped me plan my day,2,1,2,False,True,False,False,False,False,False,False,False,False,False,True
522,still a bit off tbh,8,4.0,3,2,morning,calm,vague,mixed,5,still a bit off tbh,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False
523,at first still anxious a bit.,5,6.0,3,2,night,mixed,conflicted,neutral,3,at first still anxious a bit,4,1,3,False,False,False,True,False,False,False,True,False,False,False,False
524,felt heavy,20,6.0,2,5,afternoon,calm,vague,calm,5,felt heavy,2,0,0,False,True,False,False,False,False,False,False,False,True,False,False
525,At first that helped a little.,12,6.0,3,1,night,overwhelmed,conflicted,calm,1,at first that helped a little,4,1,5,False,False,False,True,False,False,False,True,False,False,False,False
526,at first okay session. tehn it shifted still anxious a bit. ...,18,7.0,4,3,afternoon,focused,conflicted,neutral,5,at first okay session tehn it shifted still anxious a bit,2,1,1,False,False,False,True,False,False,False,True,False,False,False,False
527,"some peace, some noise in head",30,4.0,1,1,afternoon,overwhelmed,vague,mixed,3,some peace some noise in head,2,0,5,False,False,True,False,False,True,False,False,False,False,False,False
528,honestly not much change,20,6.0,3,4,morning,overwhelmed,clear,overwhelmed,4,honestly not much change,1,2,5,False,True,False,False,False,False,False,False,True,False,False,False
529,mind was all over the place,15,8.0,1,3,morning,mixed,conflicted,calm,1,mind was all over the place,1,1,3,False,True,False,False,False,False,False,False,False,True,False,False
530,it was fine,15,7.0,4,2,afternoon,neutral,clear,calm,3,it was fine,2,2,2,False,False,False,True,False,False,False,False,True,False,False,False
531,For some reason mind was all over the place.,20,7.0,1,1,morning,calm,vague,restless,5,for some reason mind was all over the place,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False
532,honestly not much change,30,5.0,4,4,morning,restless,vague,calm,3,honestly not much change,1,0,4,False,False,False,True,False,False,False,False,True,False,False,False
533,By the end okay session.,30,6.0,5,2,afternoon,mixed,clear,neutral,4,by the end okay session,2,2,3,False,False,False,False,True,False,False,True,False,False,False,False
534,could focus for a while ...,30,6.0,2,4,afternoon,overwhelmed,conflicted,calm,3,could focus for a while,2,1,5,False,True,False,False,False,False,False,False,False,True,False,False
535,still anxious a bit ...,12,6.0,2,1,morning,restless,vague,mixed,3,still anxious a bit,1,0,4,False,True,False,False,False,False,True,False,False,False,False,False
536,At first still a bit off tbh. ...,10,4.0,4,5,night,mixed,vague,focused,4,at first still a bit off tbh,4,0,3,True,False,False,False,False,False,False,False,True,False,False,False
537,Honestly that helped a little.,20,4.0,3,2,afternoon,overwhelmed,clear,restless,1,honestly that helped a little,2,2,5,False,False,False,False,True,True,False,False,False,False,False,False
538,"honestly felt lighter, not fully though. tehn it shifted felt better after a bit.",10,7.0,1,5,afternoon,restless,vague,overwhelmed,2,honestly felt lighter not fully though tehn it shifted felt better after a bit,2,0,4,True,False,False,False,False,False,True,False,False,False,False,False
539,"At first some peace, some noise in head. Later it changed okay session. ...",10,7.0,3,1,afternoon,neutral,vague,neutral,5,at first some peace some noise in head later it changed okay session,2,0,2,False,False,False,True,False,True,False,False,False,False,False,False
540,okay session,5,6.0,1,2,morning,mixed,vague,focused,1,okay session,1,0,3,False,False,True,False,False,False,False,True,False,False,False,False
541,By the end felt heavy.,25,6.0,4,5,night,focused,vague,overwhelmed,5,by the end felt heavy,4,0,1,True,False,False,False,False,False,False,False,False,False,False,True
542,Honestly kinda calm now. Then it shifted not sure what changed.,18,8.0,5,1,morning,calm,conflicted,overwhelmed,4,honestly kinda calm now then it shifted not sure what changed,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False
543,mind was all over the place,12,5.0,2,4,morning,restless,conflicted,mixed,3,mind was all over the place,1,1,4,False,False,False,True,False,False,False,True,False,False,False,False
544,Honestly it was fine. Then it shifted kept thinking about work.,10,6.0,5,5,night,focused,conflicted,focused,3,honestly it was fine then it shifted kept thinking about work,4,1,1,False,False,False,False,True,False,False,True,False,False,False,False
545,at first kept thinking about work. then it shifted felt good for a moment.,15,7.0,5,5,night,mixed,vague,mixed,3,at first kept thinking about work then it shifted felt good for a moment,4,0,3,False,False,False,False,True,True,False,False,False,False,False,False
546,By the end breathing slowed down.,18,4.0,3,5,morning,mixed,clear,overwhelmed,2,by the end breathing slowed down,1,2,3,False,False,False,False,True,False,True,False,False,False,False,False
547,I guess felt heavy.,18,5.0,2,4,afternoon,overwhelmed,conflicted,focused,3,i guess felt heavy,2,1,5,False,False,False,False,True,False,True,False,False,False,False,False
548,still anxious a bit ...,15,5.0,2,4,night,restless,clear,neutral,1,still anxious a bit,4,2,4,False,False,False,True,False,False,False,False,True,False,False,False
549,During the session helped me plan my day. Later it changed still anxious a bit.,10,4.0,1,1,morning,calm,clear,mixed,5,during the session helped me plan my day later it changed still anxious a bit,1,2,0,True,False,False,False,False,False,False,True,False,False,False,False
550,okay session,5,7.0,5,2,night,mixed,conflicted,neutral,1,okay session,4,1,3,False,False,False,True,False,False,False,False,False,False,False,True
551,I guess mind was all over the place.,15,4.0,3,2,morning,restless,conflicted,overwhelmed,5,i guess mind was all over the place,1,1,4,False,False,True,False,False,False,False,False,True,False,False,False
552,For some reason kept thinking about work.,12,4.0,5,1,afternoon,mixed,vague,mixed,2,for some reason kept thinking about work,2,0,3,False,False,True,False,False,False,False,False,True,False,False,False
553,I guess back to normal after.,20,4.0,4,2,morning,neutral,clear,overwhelmed,2,i guess back to normal after,1,2,2,False,False,False,False,True,False,False,True,False,False,False,False
554,still anxious a bit,8,4.0,1,1,morning,calm,conflicted,calm,3,still anxious a bit,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False
555,"at first some peace, some noise in head. tehn it shifted could focus for a while. ...",12,4.0,3,4,evening,restless,vague,focused,4,at first some peace some noise in head tehn it shifted could focus for a while,3,0,4,True,False,False,False,False,False,False,False,False,False,False,True
556,By the end still a bit off tbh.,20,8.0,5,4,morning,overwhelmed,conflicted,restless,1,by the end still a bit off tbh,1,1,5,False,True,False,False,False,True,False,False,False,False,False,False
557,for some reason helped me plan my day. ...,5,6.0,2,4,evening,overwhelmed,clear,restless,4,for some reason helped me plan my day,3,2,5,False,False,True,False,False,True,False,False,False,False,False,False
558,During the session got distracted again. After some time kept thinking about work.,25,5.0,4,2,morning,mixed,vague,mixed,3,during the session got distracted again after some time kept thinking about work,1,0,3,False,False,False,True,False,True,False,False,False,False,False,False
559,During the session mind was all over the place. Later it changed felt better after a bit.,25,8.0,5,2,afternoon,neutral,conflicted,calm,5,during the session mind was all over the place later it changed felt better after a bit,2,1,2,False,False,True,False,False,False,False,True,False,False,False,False
560,by the end felt good for a moment.,12,6.0,2,4,afternoon,restless,vague,mixed,2,by the end felt good for a moment,2,0,4,False,True,False,False,False,False,True,False,False,False,False,False
561,still anxious a bit,15,6.0,5,5,morning,focused,conflicted,neutral,1,still anxious a bit,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False
562,not sure what changed,5,5.0,1,1,morning,overwhelmed,vague,focused,2,not sure what changed,1,0,5,False,False,True,False,False,False,False,False,False,False,True,False
563,At first kept thinking about work.,12,7.0,5,5,afternoon,mixed,clear,neutral,4,at first kept thinking about work,2,2,3,False,False,False,False,True,False,False,True,False,False,False,False
564,kinda calm now,20,5.0,3,4,afternoon,mixed,vague,overwhelmed,1,kinda calm now,2,0,3,False,False,False,False,True,False,False,False,False,False,False,True
565,at first still a bit off tbh. later it changed back to normal after.,12,5.0,5,3,night,neutral,clear,overwhelmed,3,at first still a bit off tbh later it changed back to normal after,4,2,2,False,False,True,False,False,False,True,False,False,False,False,False
566,I guess okay session.,20,4.0,5,3,morning,calm,clear,neutral,4,i guess okay session,1,2,0,False,False,False,False,True,False,False,False,False,False,True,False
567,Honestly could focus for a while.,12,5.0,4,4,night,mixed,conflicted,overwhelmed,2,honestly could focus for a while,4,1,3,False,False,False,False,True,True,False,False,False,False,False,False
568,I guess it was fine.,20,7.0,3,2,afternoon,overwhelmed,clear,focused,3,i guess it was fine,2,2,5,False,False,False,False,True,False,False,False,False,True,False,False
569,By the end honestly not much change. ...,18,6.0,2,3,afternoon,neutral,vague,restless,5,by the end honestly not much change,2,0,2,False,False,False,True,False,False,False,False,False,False,False,True
570,mind was all over the place ...,12,5.0,2,2,night,neutral,clear,calm,5,mind was all over the place,4,2,2,False,True,False,False,False,False,False,True,False,False,False,False
571,at first back to normal after. after some time that helped a little.,25,7.0,1,5,night,neutral,clear,mixed,4,at first back to normal after after some time that helped a little,4,2,2,True,False,False,False,False,False,False,True,False,False,False,False
572,at first honestly not much change.,25,5.0,3,4,evening,overwhelmed,vague,overwhelmed,1,at first honestly not much change,3,0,5,False,False,False,True,False,False,False,False,False,True,False,False
573,Honestly felt better after a bit.,5,6.0,1,5,afternoon,mixed,vague,focused,2,honestly felt better after a bit,2,0,3,False,False,False,False,True,False,False,True,False,False,False,False
574,Honestly breathing slowed down. Later it changed felt good for a moment.,18,6.0,4,3,night,overwhelmed,vague,restless,5,honestly breathing slowed down later it changed felt good for a moment,4,0,5,False,True,False,False,False,False,False,False,False,True,False,False
575,At first honestly not much change.,5,6.0,2,5,night,mixed,conflicted,restless,4,at first honestly not much change,4,1,3,True,False,False,False,False,False,False,False,False,False,False,True
576,that helped a little,20,7.0,5,1,afternoon,mixed,conflicted,neutral,5,that helped a little,2,1,3,True,False,False,False,False,False,True,False,False,False,False,False
577,it was fine,10,4.0,4,1,evening,neutral,conflicted,mixed,3,it was fine,3,1,2,False,True,False,False,False,False,False,False,False,True,False,False
578,By the end felt better after a bit.,20,4.0,4,5,night,calm,clear,restless,4,by the end felt better after a bit,4,2,0,False,False,False,True,False,False,False,False,False,False,True,False
579,During teh session not sure what changed. Later it changed felt heavy.,8,5.0,1,4,afternoon,calm,clear,neutral,4,during teh session not sure what changed later it changed felt heavy,2,2,0,True,False,False,False,False,True,False,False,False,False,False,False
580,At first it was fine. ...,15,5.0,1,3,morning,mixed,clear,calm,1,at first it was fine,1,2,3,False,False,False,False,True,False,False,False,False,False,True,False
581,"During the session still anxious a bit. Then it shifted some peace, some noise in head.",25,7.0,5,1,night,mixed,clear,calm,2,during the session still anxious a bit then it shifted some peace some noise in head,4,2,3,False,True,False,False,False,False,False,False,True,False,False,False
582,"At first felt heavy. Later it changed some peace, some noise in head.",18,8.0,3,3,morning,focused,conflicted,calm,3,at first felt heavy later it changed some peace some noise in head,1,1,1,False,False,False,False,True,False,False,False,True,False,False,False
583,"At first some peace, some noise in head. Later it changed some peace, some noise in head.",5,6.0,1,3,evening,focused,conflicted,neutral,2,at first some peace some noise in head later it changed some peace some noise in head,3,1,1,False,False,True,False,False,False,True,False,False,False,False,False
584,I guess got distracted again.,20,7.0,2,2,night,mixed,clear,restless,3,i guess got distracted again,4,2,3,True,False,False,False,False,False,False,False,False,False,False,True
585,i guess back to normal after.,18,5.0,4,5,night,neutral,conflicted,neutral,2,i guess back to normal after,4,1,2,False,True,False,False,False,False,True,False,False,False,False,False
586,"felt lighter, not fully though",18,6.0,4,5,morning,restless,conflicted,focused,4,felt lighter not fully though,1,1,4,False,False,False,True,False,False,False,False,False,False,True,False
587,Honestly got distracted again. ...,20,5.0,5,4,morning,overwhelmed,conflicted,calm,5,honestly got distracted again,1,1,5,False,False,False,True,False,False,False,False,False,True,False,False
588,"honestly okay session. tehn it shifted some peace, some noise in head.",8,7.0,4,1,evening,restless,conflicted,focused,2,honestly okay session tehn it shifted some peace some noise in head,3,1,4,False,False,False,False,True,True,False,False,False,False,False,False
589,"During the session felt good for a moment. Later it changed felt lighter, not fully though.",30,5.0,2,1,morning,calm,vague,mixed,5,during the session felt good for a moment later it changed felt lighter not fully though,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False
590,not sure what changed,18,6.0,5,5,evening,restless,vague,mixed,1,not sure what changed,3,0,4,False,False,True,False,False,False,False,False,False,False,True,False
591,I guess could focus for a while.,18,7.0,2,1,afternoon,overwhelmed,clear,restless,4,i guess could focus for a while,2,2,5,False,False,True,False,False,True,False,False,False,False,False,False
592,By the end breathing slowed down.,30,5.0,3,2,afternoon,overwhelmed,clear,calm,3,by the end breathing slowed down,2,2,5,False,True,False,False,False,False,False,False,False,False,True,False
593,felt better after a bit,8,5.0,3,4,afternoon,neutral,clear,overwhelmed,2,felt better after a bit,2,2,2,False,False,True,False,False,False,False,False,False,False,True,False
594,At first kept thinking about work. Then it shifted got distracted again.,15,5.0,1,4,afternoon,mixed,clear,neutral,4,at first kept thinking about work then it shifted got distracted again,2,2,3,False,False,True,False,False,True,False,False,False,False,False,False
595,I guess felt better after a bit.,10,6.0,4,1,afternoon,focused,conflicted,neutral,2,i guess felt better after a bit,2,1,1,False,False,False,False,True,False,True,False,False,False,False,False
596,mind was all over the place,12,6.0,2,2,evening,focused,clear,mixed,1,mind was all over the place,3,2,1,False,False,False,True,False,False,False,False,True,False,False,False
597,Honestly felt good for a moment.,15,7.0,1,1,afternoon,focused,conflicted,mixed,3,honestly felt good for a moment,2,1,1,True,False,False,False,False,False,False,True,False,False,False,False
598,For some reason still anxious a bit.,20,8.0,1,1,morning,restless,clear,calm,4,for some reason still anxious a bit,1,2,4,False,False,False,True,False,False,False,False,False,True,False,False
599,back to normal after ...,5,8.0,2,2,morning,mixed,conflicted,overwhelmed,2,back to normal after,1,1,3,True,False,False,False,False,True,False,False,False,False,False,False
600,during the session helped me plan my day. later it changed felt good for a moment.,30,4.0,2,1,evening,calm,clear,restless,1,during the session helped me plan my day later it changed felt good for a moment,3,2,0,False,True,False,False,False,False,True,False,False,False,False,False
601,at first could focus for a while.,30,5.0,1,4,morning,overwhelmed,clear,overwhelmed,3,at first could focus for a while,1,2,5,False,False,False,True,False,False,True,False,False,False,False,False
602,breathing slowed down,18,6.0,4,5,afternoon,overwhelmed,conflicted,restless,1,breathing slowed down,2,1,5,False,False,True,False,False,False,False,False,True,False,False,False
603,Honestly breathing slowed down. ...,5,5.0,4,4,morning,calm,conflicted,restless,5,honestly breathing slowed down,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False
604,back to normal after ...,8,4.0,5,1,evening,restless,conflicted,restless,2,back to normal after,3,1,4,True,False,False,False,False,False,False,False,False,True,False,False
605,for some reason kept thinking about work.,15,7.0,1,5,evening,focused,conflicted,calm,1,for some reason kept thinking about work,3,1,1,False,True,False,False,False,False,False,False,False,False,True,False
606,it was fine,25,5.0,5,3,night,restless,clear,mixed,2,it was fine,4,2,4,True,False,False,False,False,False,True,False,False,False,False,False
607,back to normal after ...,15,6.0,2,2,afternoon,restless,clear,restless,1,back to normal after,2,2,4,False,False,False,True,False,False,False,False,False,True,False,False
608,got distracted again,10,7.0,3,1,night,restless,conflicted,focused,3,got distracted again,4,1,4,True,False,False,False,False,False,False,False,True,False,False,False
609,by the end felt good for a moment.,20,7.0,3,2,morning,overwhelmed,vague,focused,5,by the end felt good for a moment,1,0,5,False,False,False,True,False,False,False,False,False,False,False,True
610,Honestly still anxious a bit. After some time kinda calm now.,18,6.0,3,3,morning,mixed,vague,focused,4,honestly still anxious a bit after some time kinda calm now,1,0,3,False,False,True,False,False,False,False,False,False,False,True,False
611,that helped a little,18,5.0,1,3,afternoon,overwhelmed,clear,overwhelmed,1,that helped a little,2,2,5,False,False,False,False,True,False,False,True,False,False,False,False
612,I guess that helped a little.,18,7.0,5,5,morning,neutral,conflicted,calm,3,i guess that helped a little,1,1,2,False,False,False,False,True,False,False,False,False,False,True,False
613,for some reason could focus for a while.,20,8.0,5,2,night,neutral,conflicted,overwhelmed,3,for some reason could focus for a while,4,1,2,False,True,False,False,False,False,False,False,False,False,True,False
614,"Honestly felt lighter, not fully though. ...",18,6.0,5,2,night,mixed,clear,mixed,5,honestly felt lighter not fully though,4,2,3,True,False,False,False,False,False,False,False,True,False,False,False
615,okay session,20,4.0,3,5,morning,calm,vague,restless,5,okay session,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False
616,honestly helped me plan my day.,10,8.0,5,3,afternoon,overwhelmed,conflicted,calm,1,honestly helped me plan my day,2,1,5,False,False,False,False,True,False,True,False,False,False,False,False
617,for some reason kinda calm now.,5,7.0,4,5,evening,focused,conflicted,focused,2,for some reason kinda calm now,3,1,1,False,False,False,True,False,False,False,False,True,False,False,False
618,kept thinking about work,12,4.0,3,2,night,neutral,clear,restless,4,kept thinking about work,4,2,2,False,False,False,False,True,True,False,False,False,False,False,False
619,could focus for a while,8,6.0,1,4,afternoon,mixed,vague,calm,5,could focus for a while,2,0,3,True,False,False,False,False,False,False,False,False,False,True,False
620,I guess felt better after a bit.,18,6.0,2,5,night,restless,vague,focused,1,i guess felt better after a bit,4,0,4,False,False,True,False,False,True,False,False,False,False,False,False
621,"honestly back to normal after. then it shifted some peace, some noise in head.",10,4.0,3,1,morning,focused,vague,calm,5,honestly back to normal after then it shifted some peace some noise in head,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False
622,"At first felt lighter, not fully though.",25,8.0,2,3,afternoon,mixed,vague,focused,5,at first felt lighter not fully though,2,0,3,True,False,False,False,False,False,False,True,False,False,False,False
623,During teh session could focus for a while. Later it changed still anxious a bit.,5,8.0,1,5,afternoon,restless,clear,overwhelmed,4,during teh session could focus for a while later it changed still anxious a bit,2,2,4,True,False,False,False,False,False,False,False,False,False,True,False
624,at first breathing slowed down. ...,12,6.0,5,3,evening,focused,conflicted,mixed,4,at first breathing slowed down,3,1,1,False,True,False,False,False,True,False,False,False,False,False,False
625,I guess not sure what changed.,20,6.0,4,1,evening,mixed,clear,restless,2,i guess not sure what changed,3,2,3,False,False,False,False,True,False,False,True,False,False,False,False
626,still anxious a bit ...,20,4.0,5,2,morning,neutral,vague,restless,2,still anxious a bit,1,0,2,False,True,False,False,False,False,False,True,False,False,False,False
627,For some reason kept thinking about work.,5,4.0,1,3,afternoon,mixed,clear,neutral,1,for some reason kept thinking about work,2,2,3,False,False,False,True,False,False,True,False,False,False,False,False
628,By the end mind was all over the place.,25,8.0,2,3,evening,mixed,conflicted,restless,4,by the end mind was all over the place,3,1,3,False,False,False,True,False,False,False,False,False,False,True,False
629,At first felt heavy.,15,7.0,2,1,afternoon,neutral,clear,neutral,2,at first felt heavy,2,2,2,False,True,False,False,False,False,True,False,False,False,False,False
630,still a bit off tbh ...,12,6.0,2,2,afternoon,calm,conflicted,neutral,4,still a bit off tbh,2,1,0,False,False,False,False,True,False,False,False,False,False,True,False
631,At first not sure what changed.,10,4.0,5,4,night,overwhelmed,clear,focused,1,at first not sure what changed,4,2,5,False,False,False,False,True,False,False,False,True,False,False,False
632,honestly not much change,18,5.0,1,3,night,overwhelmed,conflicted,mixed,3,honestly not much change,4,1,5,False,False,False,False,True,False,False,False,False,False,False,True
633,Honestly felt better after a bit.,25,6.0,5,3,afternoon,neutral,vague,restless,1,honestly felt better after a bit,2,0,2,False,False,False,True,False,False,False,False,False,False,True,False
634,For some reason kept thinking about work.,30,4.0,4,2,afternoon,calm,conflicted,restless,3,for some reason kept thinking about work,2,1,0,False,True,False,False,False,False,False,False,True,False,False,False
635,At first got distracted again.,20,6.0,3,2,morning,focused,vague,mixed,4,at first got distracted again,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True
